tipo;prov;mun;refcat;provine;provincia;mundgc;munine;municipio;entidad;codvia;tipovia;nomvia;ndp;letra;ndp2;letra2;km;bloque;direccionne;cp;distrito;munorigen;zonaconcentracion;poligono;parcela;paraje;nomparaje;superficie;supconstruida;supconssr;supconsbr;supcubiert;x;y;Blanco6;refcatbice;nombrebice;srs
11;46;019;46019A02500072;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;025;00072;00042;OLIVARONS;0000004253;0000000;0000000;0000000;0000000;071169660;0433956305;;;EPSG:25830
11;46;019;46019A02500062;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;025;00062;00042;OLIVARONS;0000004178;0000000;0000000;0000000;0000000;071157119;0433915806;;;EPSG:25830
11;46;019;46019A02100056;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;00056;00001;ALBUFERETA;0000002542;0000000;0000000;0000000;0000000;071430126;0433839121;;;EPSG:25830
11;46;019;46019A02009012;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;020;09012;00025;L'ALCUDIA;0000000497;0000000;0000000;0000000;0000000;071354831;0433915883;;;EPSG:25830
11;46;019;46019A01300233;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;013;00233;00015;EL CASUPET;0000001775;0000000;0000000;0000000;0000000;071705842;0434299664;;;EPSG:25830
11;46;019;46019A01300025;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;013;00025;00015;EL CASUPET;0000000569;0000000;0000000;0000000;0000000;071709007;0434335450;;;EPSG:25830
11;46;019;46019A01209021;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;012;09021;00025;L'ALCUDIA;0000000363;0000000;0000000;0000000;0000000;071675737;0434375406;;;EPSG:25830
11;46;019;46019A01109003;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;011;09003;00025;L'ALCUDIA;0000000209;0000000;0000000;0000000;0000000;071724356;0434532489;;;EPSG:25830
11;46;019;46019A00509026;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;005;09026;00025;L'ALCUDIA;0000000138;0000000;0000000;0000000;0000000;071392823;0434188524;;;EPSG:25830
11;46;019;46019A00409008;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09008;00025;L'ALCUDIA;0000000199;0000000;0000000;0000000;0000000;071315905;0434092155;;;EPSG:25830
11;46;019;46019A00309040;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;003;09040;00025;L'ALCUDIA;0000001302;0000000;0000000;0000000;0000000;071275364;0434090046;;;EPSG:25830
11;46;019;46019A00309021;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;003;09021;00025;L'ALCUDIA;0000001252;0000000;0000000;0000000;0000000;071238340;0434107692;;;EPSG:25830
11;46;019;46019A00309008;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;003;09008;00025;L'ALCUDIA;0000000190;0000000;0000000;0000000;0000000;071247271;0434131719;;;EPSG:25830
11;46;019;46019A00300164;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;003;00164;00002;ARBOLEDA;0000002810;0000033;0000033;0000000;0000033;071245283;0434128341;;;EPSG:25830
11;46;019;46019A00209033;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;002;09033;00025;L'ALCUDIA;0000000333;0000000;0000000;0000000;0000000;071175452;0434106108;;;EPSG:25830
11;46;019;46019A00209008;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;002;09008;00025;L'ALCUDIA;0000000233;0000000;0000000;0000000;0000000;071095859;0434097500;;;EPSG:25830
11;46;019;46019A00200154;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;002;00154;00029;LA CARRIONA;0000000735;0000000;0000000;0000000;0000000;071179434;0434087652;;;EPSG:25830
